InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalSales,Month
753345,SKU_1971,Wireless Mouse,5,2025-04-25 06:00:00,70.17,82086.0,Germany,0.29,paypall,19.75,Furniture,In-store,Not Returned,FedEx,Rome,Medium,350.85,4
599966,SKU_1619,Wireless Mouse,48,2025-04-25 07:00:00,46.32,36115.0,Germany,0.45,Bank Transfer,7.02,Accessories,In-store,Not Returned,Royal Mail,Paris,Medium,2223.36,4
600013,SKU_1929,Office Chair,28,2025-04-25 08:00:00,42.94,75379.0,Portugal,0.33,paypall,15.62,Electronics,Online,Not Returned,DHL,Rome,Low,1202.32,4
696187,SKU_1802,USB Cable,38,2025-04-25 09:00:00,25.82,42644.0,Norway,0.41,Credit Card,13.3,Electronics,Online,Not Returned,Royal Mail,London,Low,981.16,4
340671,SKU_1955,Backpack,9,2025-04-25 10:00:00,34.51,79397.0,Netherlands,0.06,Credit Card,8.97,Electronics,Online,Not Returned,FedEx,Berlin,Medium,310.59,4
219718,SKU_1294,Blue Pen,34,2025-04-25 11:00:00,6.51,32366.0,Germany,0.27,Bank Transfer,26.97,Apparel,In-store,Not Returned,Royal Mail,Paris,Low,221.34,4
701856,SKU_1499,USB Cable,5,2025-04-25 12:00:00,13.77,39273.0,United States,0.42,Credit Card,11.42,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High,68.85,4
953473,SKU_1685,Office Chair,11,2025-04-25 13:00:00,75.28,81424.0,United States,0.28,Credit Card,16.62,Apparel,In-store,Not Returned,UPS,Paris,Low,828.08,4
371592,SKU_1117,Wireless Mouse,24,2025-04-25 14:00:00,13.21,26577.0,Norway,0.14,Bank Transfer,9.78,Electronics,Online,Not Returned,UPS,Rome,High,317.04,4
440920,SKU_1655,Office Chair,22,2025-04-25 15:00:00,42.65,20209.0,Netherlands,0.1,paypall,25.38,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,High,938.3,4
552822,SKU_1343,Headphones,16,2025-04-25 16:00:00,48.63,21692.0,Sweden,0.28,paypall,17.29,Electronics,In-store,Not Returned,DHL,Paris,Medium,778.08,4
219028,SKU_1158,Backpack,40,2025-04-25 17:00:00,1.36,45416.0,Australia,0.1,Credit Card,7.7,Accessories,In-store,Not Returned,UPS,London,Medium,54.400000000000006,4
982707,SKU_1781,Wall Clock,2,2025-04-25 18:00:00,75.95,60263.0,Italy,0.49,paypall,28.24,Apparel,Online,Not Returned,UPS,Paris,High,151.9,4
415817,SKU_1752,Headphones,21,2025-04-25 19:00:00,52.18,34252.0,Spain,0.46,Credit Card,21.22,Apparel,In-store,Not Returned,FedEx,Berlin,Medium,1095.78,4
643719,SKU_1046,Backpack,-5,2025-04-25 20:00:00,6.07,,Portugal,0.41,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Medium,-30.35,4
346740,SKU_1927,Office Chair,26,2025-04-25 21:00:00,45.15,33236.0,Italy,0.01,Credit Card,13.19,Apparel,In-store,Not Returned,UPS,Paris,Medium,1173.8999999999999,4
954087,SKU_1362,Wireless Mouse,9,2025-04-25 22:00:00,6.41,54431.0,Belgium,0.22,Bank Transfer,13.33,Stationery,In-store,Not Returned,FedEx,Amsterdam,High,57.69,4
362321,SKU_1332,Wall Clock,40,2025-04-25 23:00:00,78.28,51680.0,France,0.06,paypall,14.99,Apparel,Online,Not Returned,DHL,Paris,High,3131.2,4
736778,SKU_1613,Headphones,49,2025-04-26 00:00:00,86.21,91188.0,France,0.16,Bank Transfer,20.67,Apparel,In-store,Not Returned,DHL,Berlin,Medium,4224.29,4
896658,SKU_1784,Blue Pen,45,2025-04-26 01:00:00,61.61,87519.0,Netherlands,0.07,paypall,10.93,Furniture,In-store,Not Returned,DHL,Paris,Low,2772.45,4
583626,SKU_1379,Headphones,45,2025-04-26 02:00:00,92.51,75697.0,United States,0.18,paypall,29.49,Furniture,In-store,Not Returned,FedEx,Amsterdam,Low,4162.95,4
327593,SKU_1123,White Mug,20,2025-04-26 03:00:00,71.46,23433.0,Italy,0.03,Bank Transfer,22.78,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,1429.1999999999998,4
585895,SKU_1695,USB Cable,7,2025-04-26 04:00:00,78.37,83565.0,Norway,0.29,Credit Card,23.88,Furniture,Online,Not Returned,Royal Mail,Rome,Medium,548.59,4
218254,SKU_1163,Wall Clock,31,2025-04-26 05:00:00,38.94,43722.0,United Kingdom,0.25,Credit Card,5.75,Apparel,In-store,Not Returned,DHL,Paris,Medium,1207.1399999999999,4
636519,SKU_1884,T-shirt,39,2025-04-26 06:00:00,3.71,19719.0,Spain,0.04,Bank Transfer,15.1,Electronics,In-store,Not Returned,FedEx,Rome,High,144.69,4
572768,SKU_1169,Wall Clock,9,2025-04-26 07:00:00,23.38,82301.0,Australia,0.29,Bank Transfer,14.5,Apparel,In-store,Returned,DHL,Paris,High,210.42,4
966102,SKU_1593,Notebook,13,2025-04-26 08:00:00,61.56,77150.0,Belgium,0.1,Bank Transfer,17.63,Accessories,In-store,Returned,DHL,Amsterdam,Medium,800.28,4
283219,SKU_1146,T-shirt,5,2025-04-26 09:00:00,10.82,36512.0,Australia,0.14,Bank Transfer,9.21,Apparel,Online,Not Returned,FedEx,Amsterdam,Medium,54.1,4
114082,SKU_1646,Desk Lamp,27,2025-04-26 10:00:00,57.12,31933.0,Germany,0.27,Bank Transfer,24.52,Furniture,In-store,Not Returned,FedEx,Paris,High,1542.24,4
885195,SKU_1822,Wall Clock,19,2025-04-26 11:00:00,92.75,48034.0,Belgium,0.47,paypall,28.27,Apparel,In-store,Not Returned,UPS,London,Medium,1762.25,4
304383,SKU_1511,T-shirt,42,2025-04-26 12:00:00,61.57,96787.0,United States,0.43,Credit Card,9.31,Stationery,In-store,Not Returned,DHL,London,Low,2585.94,4
245205,SKU_1157,T-shirt,42,2025-04-26 13:00:00,90.73,32460.0,Spain,0.28,paypall,25.97,Furniture,In-store,Not Returned,FedEx,Paris,High,3810.6600000000003,4
818237,SKU_1331,Backpack,15,2025-04-26 14:00:00,27.37,85717.0,Sweden,0.15,Bank Transfer,8.44,Stationery,In-store,Not Returned,Royal Mail,Paris,High,410.55,4
476816,SKU_1202,Blue Pen,19,2025-04-26 15:00:00,4.33,91046.0,Germany,0.01,paypall,19.76,Accessories,In-store,Not Returned,Royal Mail,Rome,Low,82.27,4
216315,SKU_1119,White Mug,29,2025-04-26 16:00:00,88.82,11198.0,Belgium,0.49,Bank Transfer,12.48,Electronics,Online,Returned,Royal Mail,Rome,High,2575.7799999999997,4
253499,SKU_1028,Backpack,28,2025-04-26 17:00:00,97.14,98558.0,Spain,0.27,Credit Card,27.4,Apparel,Online,Not Returned,Royal Mail,Paris,High,2719.92,4
222511,SKU_1962,USB Cable,14,2025-04-26 18:00:00,65.68,87330.0,United States,0.27,Credit Card,6.48,Electronics,In-store,Not Returned,UPS,Amsterdam,High,919.5200000000001,4
551048,SKU_1161,Headphones,14,2025-04-26 19:00:00,71.87,31460.0,France,0.49,Bank Transfer,21.94,Apparel,Online,Not Returned,Royal Mail,London,Medium,1006.1800000000001,4
376981,SKU_1673,Blue Pen,15,2025-04-26 20:00:00,68.71,95335.0,Portugal,0.27,paypall,24.54,Apparel,Online,Not Returned,FedEx,Berlin,Medium,1030.6499999999999,4
321600,SKU_1990,Notebook,19,2025-04-26 21:00:00,94.34,33165.0,Spain,0.02,Credit Card,22.83,Stationery,In-store,Not Returned,Royal Mail,Berlin,High,1792.46,4
322104,SKU_1853,White Mug,16,2025-04-26 22:00:00,2.13,17780.0,Germany,0.18,Bank Transfer,9.81,Accessories,In-store,Not Returned,DHL,Paris,High,34.08,4
953521,SKU_1513,USB Cable,35,2025-04-26 23:00:00,10.7,71209.0,Spain,0.31,Bank Transfer,11.85,Apparel,In-store,Not Returned,UPS,Paris,High,374.5,4
553245,SKU_1922,Wireless Mouse,36,2025-04-27 00:00:00,41.98,51117.0,Netherlands,0.09,Credit Card,20.04,Accessories,In-store,Returned,DHL,Amsterdam,Low,1511.28,4
102469,SKU_1558,T-shirt,33,2025-04-27 01:00:00,73.06,41226.0,Sweden,0.47,Credit Card,22.09,Accessories,In-store,Not Returned,FedEx,Paris,High,2410.98,4
411211,SKU_1099,Backpack,-17,2025-04-27 02:00:00,-48.21,,Germany,1.6975562883472022,paypall,,Electronics,In-store,Not Returned,UPS,,High,819.57,4
672842,SKU_1735,Notebook,37,2025-04-27 03:00:00,94.05,58736.0,Netherlands,0.4,Bank Transfer,5.33,Accessories,In-store,Not Returned,Royal Mail,Rome,Medium,3479.85,4
524325,SKU_1056,White Mug,49,2025-04-27 04:00:00,10.87,43200.0,Norway,0.35,paypall,20.45,Furniture,In-store,Not Returned,DHL,Berlin,High,532.63,4
385005,SKU_1633,Wall Clock,20,2025-04-27 05:00:00,75.49,51244.0,United Kingdom,0.04,Bank Transfer,8.87,Electronics,Online,Not Returned,FedEx,Paris,Low,1509.8,4
867423,SKU_1482,White Mug,24,2025-04-27 06:00:00,4.31,12639.0,Sweden,0.18,Bank Transfer,21.57,Furniture,In-store,Not Returned,UPS,London,Medium,103.44,4
919537,SKU_1144,Wireless Mouse,39,2025-04-27 07:00:00,47.78,94558.0,Sweden,0.38,Credit Card,13.32,Stationery,In-store,Returned,Royal Mail,Amsterdam,Medium,1863.42,4
598511,SKU_1865,Headphones,25,2025-04-27 08:00:00,83.29,41231.0,Spain,0.43,Credit Card,13.18,Stationery,In-store,Not Returned,UPS,Rome,Low,2082.25,4
209655,SKU_1153,Backpack,34,2025-04-27 09:00:00,85.19,42547.0,Spain,0.35,paypall,14.97,Electronics,Online,Not Returned,FedEx,Amsterdam,High,2896.46,4
812972,SKU_1380,White Mug,10,2025-04-27 10:00:00,47.15,67482.0,Germany,0.4,paypall,10.95,Electronics,In-store,Not Returned,UPS,Rome,High,471.5,4
884448,SKU_1649,Desk Lamp,24,2025-04-27 11:00:00,87.86,42930.0,Portugal,0.22,Credit Card,12.14,Electronics,Online,Not Returned,UPS,Rome,High,2108.64,4
491845,SKU_1038,Desk Lamp,17,2025-04-27 12:00:00,8.82,13822.0,Germany,0.15,Bank Transfer,22.4,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High,149.94,4
461741,SKU_1776,Wireless Mouse,42,2025-04-27 13:00:00,57.75,50824.0,Belgium,0.25,paypall,24.2,Apparel,Online,Not Returned,FedEx,Berlin,High,2425.5,4
957932,SKU_1792,Office Chair,42,2025-04-27 14:00:00,79.17,35049.0,Belgium,0.24,Bank Transfer,11.5,Electronics,In-store,Not Returned,Royal Mail,Rome,Low,3325.14,4
790956,SKU_1147,Notebook,41,2025-04-27 15:00:00,14.11,70361.0,Norway,0.03,paypall,23.87,Stationery,Online,Not Returned,Royal Mail,Rome,Low,578.51,4
303080,SKU_1526,USB Cable,47,2025-04-27 16:00:00,84.14,10515.0,Portugal,0.23,Bank Transfer,9.45,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium,3954.58,4
316965,SKU_1231,White Mug,14,2025-04-27 17:00:00,99.64,53061.0,Portugal,0.06,Bank Transfer,20.19,Stationery,Online,Not Returned,FedEx,Berlin,Medium,1394.96,4
843941,SKU_1112,Notebook,16,2025-04-27 18:00:00,18.99,13969.0,Germany,0.03,Credit Card,11.0,Stationery,Online,Not Returned,DHL,Paris,Medium,303.84,4
621848,SKU_1858,Backpack,26,2025-04-27 19:00:00,98.37,51634.0,United Kingdom,0.37,Credit Card,21.92,Furniture,In-store,Not Returned,UPS,London,High,2557.62,4
743933,SKU_1650,Wall Clock,41,2025-04-27 20:00:00,24.56,89227.0,Italy,0.15,Bank Transfer,9.13,Furniture,Online,Not Returned,DHL,Rome,High,1006.9599999999999,4
696388,SKU_1655,USB Cable,-35,2025-04-27 21:00:00,9.1,,Spain,0.28,Bank Transfer,,Electronics,In-store,Not Returned,Royal Mail,,High,-318.5,4
363480,SKU_1477,Notebook,1,2025-04-27 22:00:00,23.5,99085.0,Norway,0.27,Credit Card,19.27,Apparel,Online,Not Returned,Royal Mail,London,Low,23.5,4
143316,SKU_1405,Headphones,7,2025-04-27 23:00:00,63.95,53578.0,Italy,0.48,Bank Transfer,14.66,Stationery,In-store,Not Returned,FedEx,Berlin,High,447.65000000000003,4
278989,SKU_1957,Office Chair,31,2025-04-28 00:00:00,94.13,60325.0,Italy,0.34,paypall,28.98,Electronics,In-store,Not Returned,UPS,London,Low,2918.0299999999997,4
396579,SKU_1151,Backpack,27,2025-04-28 01:00:00,48.06,27688.0,France,0.13,paypall,8.42,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium,1297.6200000000001,4
216513,SKU_1241,USB Cable,4,2025-04-28 02:00:00,38.61,45808.0,Sweden,0.49,Credit Card,23.78,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,154.44,4
980574,SKU_1471,USB Cable,25,2025-04-28 03:00:00,32.67,28966.0,Portugal,0.03,paypall,21.71,Electronics,In-store,Not Returned,UPS,London,Low,816.75,4
953180,SKU_1931,Desk Lamp,41,2025-04-28 04:00:00,31.65,86937.0,United Kingdom,0.11,Bank Transfer,25.2,Apparel,Online,Not Returned,DHL,Amsterdam,Low,1297.6499999999999,4
627056,SKU_1401,USB Cable,30,2025-04-28 05:00:00,66.69,31056.0,Belgium,0.08,Bank Transfer,9.26,Furniture,In-store,Not Returned,UPS,Rome,High,2000.6999999999998,4
457417,SKU_1659,USB Cable,2,2025-04-28 06:00:00,2.12,32651.0,Belgium,0.09,Bank Transfer,15.51,Stationery,Online,Not Returned,Royal Mail,Paris,High,4.24,4
295149,SKU_1263,Backpack,47,2025-04-28 07:00:00,85.01,31396.0,Sweden,0.39,Bank Transfer,10.19,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low,3995.4700000000003,4
866271,SKU_1782,White Mug,18,2025-04-28 08:00:00,35.31,32125.0,Norway,0.34,Credit Card,22.1,Accessories,In-store,Not Returned,FedEx,Paris,Low,635.58,4
127634,SKU_1588,Blue Pen,39,2025-04-28 09:00:00,82.13,33737.0,United Kingdom,0.0,paypall,24.99,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Medium,3203.0699999999997,4
417072,SKU_1995,Notebook,44,2025-04-28 10:00:00,73.19,74490.0,United Kingdom,0.17,Credit Card,15.02,Stationery,Online,Not Returned,DHL,Berlin,Low,3220.3599999999997,4
804956,SKU_1380,T-shirt,24,2025-04-28 11:00:00,48.14,49841.0,Italy,0.34,Credit Card,22.13,Apparel,Online,Not Returned,UPS,Rome,Low,1155.3600000000001,4
568341,SKU_1077,White Mug,29,2025-04-28 12:00:00,62.96,21484.0,Netherlands,0.47,Bank Transfer,28.81,Furniture,Online,Not Returned,Royal Mail,London,High,1825.84,4
284605,SKU_1302,Backpack,41,2025-04-28 13:00:00,57.47,84114.0,France,0.23,Bank Transfer,24.59,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low,2356.27,4
323402,SKU_1215,T-shirt,16,2025-04-28 14:00:00,66.51,14100.0,Australia,0.36,paypall,23.94,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low,1064.16,4
398588,SKU_1630,Headphones,31,2025-04-28 15:00:00,87.99,47386.0,Sweden,0.27,paypall,19.86,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,2727.69,4
874088,SKU_1228,Wall Clock,28,2025-04-28 16:00:00,68.6,36262.0,Spain,0.39,paypall,6.92,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,1920.7999999999997,4
565837,SKU_1151,Blue Pen,44,2025-04-28 17:00:00,67.46,36509.0,Italy,0.27,Bank Transfer,22.57,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,2968.24,4
750774,SKU_1814,Wireless Mouse,43,2025-04-28 18:00:00,44.05,90782.0,Germany,0.13,Credit Card,16.83,Accessories,Online,Not Returned,UPS,Rome,Medium,1894.1499999999999,4
118211,SKU_1529,Office Chair,35,2025-04-28 19:00:00,37.86,,Italy,0.16,Bank Transfer,15.15,Stationery,Online,Not Returned,DHL,Amsterdam,High,1325.1,4
154711,SKU_1927,Headphones,-12,2025-04-28 20:00:00,61.07,,Australia,0.44,paypall,,Accessories,In-store,Not Returned,Royal Mail,,High,-732.84,4
319763,SKU_1482,Headphones,23,2025-04-28 21:00:00,1.02,38821.0,Norway,0.42,paypall,6.38,Furniture,In-store,Not Returned,UPS,Berlin,Low,23.46,4
989424,SKU_1467,Notebook,14,2025-04-28 22:00:00,16.18,74942.0,France,0.28,paypall,16.87,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium,226.51999999999998,4
170047,SKU_1681,Headphones,33,2025-04-28 23:00:00,36.27,75489.0,Norway,0.3,Credit Card,12.28,Electronics,Online,Not Returned,DHL,London,Low,1196.91,4
446136,SKU_1095,Office Chair,-30,2025-04-29 00:00:00,-17.47,,Australia,0.13,paypall,,Accessories,Online,Returned,Royal Mail,,Low,524.0999999999999,4
975122,SKU_1484,Headphones,10,2025-04-29 01:00:00,79.09,94807.0,Portugal,0.09,Bank Transfer,21.88,Accessories,Online,Not Returned,FedEx,London,Medium,790.9000000000001,4
980733,SKU_1676,Blue Pen,11,2025-04-29 02:00:00,37.84,56728.0,Norway,0.0,Bank Transfer,22.21,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Low,416.24,4
868304,SKU_1544,Headphones,5,2025-04-29 03:00:00,85.67,49943.0,Netherlands,0.38,paypall,6.38,Accessories,In-store,Not Returned,FedEx,Berlin,Low,428.35,4
998202,SKU_1384,Wall Clock,-28,2025-04-29 04:00:00,-98.78,,Germany,1.88134225385115,Bank Transfer,,Stationery,In-store,Not Returned,FedEx,,High,2765.84,4
526669,SKU_1239,Office Chair,28,2025-04-29 05:00:00,87.1,38268.0,Netherlands,0.43,Bank Transfer,22.0,Apparel,Online,Not Returned,UPS,Rome,High,2438.7999999999997,4
919884,SKU_1859,Headphones,4,2025-04-29 06:00:00,39.14,55141.0,United Kingdom,0.49,Credit Card,27.54,Stationery,Online,Not Returned,UPS,Berlin,High,156.56,4
803129,SKU_1922,White Mug,8,2025-04-29 07:00:00,89.16,95474.0,Spain,0.34,paypall,25.32,Electronics,Online,Not Returned,Royal Mail,Berlin,High,713.28,4
228013,SKU_1272,Headphones,40,2025-04-29 08:00:00,36.67,47804.0,Sweden,0.47,Bank Transfer,14.39,Stationery,Online,Not Returned,DHL,London,Medium,1466.8000000000002,4
848409,SKU_1045,White Mug,30,2025-04-29 09:00:00,57.5,80455.0,France,0.46,Bank Transfer,12.18,Apparel,In-store,Not Returned,DHL,Rome,Medium,1725.0,4
324895,SKU_1590,Blue Pen,33,2025-04-29 10:00:00,95.05,10972.0,Spain,0.1,paypall,13.68,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,3136.65,4
108532,SKU_1461,Office Chair,45,2025-04-29 11:00:00,92.56,88809.0,United States,0.44,Credit Card,20.32,Electronics,In-store,Not Returned,FedEx,London,High,4165.2,4
899323,SKU_1350,Notebook,-35,2025-04-29 12:00:00,-40.57,,United States,1.1071932465549,paypall,,Stationery,Online,Not Returned,FedEx,,Medium,1419.95,4
949678,SKU_1673,Backpack,43,2025-04-29 13:00:00,13.66,98613.0,Germany,0.07,Bank Transfer,12.51,Furniture,In-store,Not Returned,FedEx,Berlin,High,587.38,4
395645,SKU_1258,White Mug,32,2025-04-29 14:00:00,85.18,30222.0,United States,0.37,Bank Transfer,25.13,Electronics,Online,Returned,UPS,Paris,Low,2725.76,4
887928,SKU_1055,Office Chair,35,2025-04-29 15:00:00,69.93,43009.0,Spain,0.24,Bank Transfer,21.41,Furniture,Online,Not Returned,UPS,Rome,High,2447.55,4
901586,SKU_1651,Wall Clock,33,2025-04-29 16:00:00,63.86,51186.0,France,0.03,Bank Transfer,28.68,Furniture,In-store,Not Returned,UPS,Berlin,Low,2107.38,4
619989,SKU_1537,Wireless Mouse,37,2025-04-29 17:00:00,50.28,73609.0,Germany,0.38,paypall,5.83,Furniture,Online,Returned,DHL,London,Low,1860.3600000000001,4
176682,SKU_1663,White Mug,18,2025-04-29 18:00:00,21.73,97847.0,Italy,0.44,Bank Transfer,5.51,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,391.14,4
682763,SKU_1827,Headphones,42,2025-04-29 19:00:00,27.76,30844.0,Sweden,0.41,Credit Card,13.04,Furniture,In-store,Not Returned,FedEx,Paris,Medium,1165.92,4
760810,SKU_1057,Desk Lamp,37,2025-04-29 20:00:00,20.74,96769.0,Netherlands,0.0,paypall,17.9,Stationery,Online,Not Returned,Royal Mail,Paris,High,767.38,4
792763,SKU_1446,Desk Lamp,18,2025-04-29 21:00:00,56.66,81803.0,United Kingdom,0.3,paypall,23.16,Apparel,In-store,Not Returned,FedEx,Amsterdam,Medium,1019.8799999999999,4
622678,SKU_1225,Office Chair,29,2025-04-29 22:00:00,32.29,,Netherlands,0.34,Bank Transfer,15.34,Electronics,In-store,Not Returned,UPS,,Low,936.41,4
314724,SKU_1263,Wireless Mouse,9,2025-04-29 23:00:00,21.61,12927.0,Belgium,0.44,Credit Card,9.57,Accessories,Online,Not Returned,FedEx,London,Low,194.49,4
933223,SKU_1762,Office Chair,-31,2025-04-30 00:00:00,84.28,,Australia,0.04,Bank Transfer,,Electronics,In-store,Not Returned,DHL,,High,-2612.68,4
651577,SKU_1203,Blue Pen,32,2025-04-30 01:00:00,56.83,58775.0,United States,0.28,paypall,16.69,Apparel,In-store,Not Returned,UPS,Paris,High,1818.56,4
811039,SKU_1456,T-shirt,12,2025-04-30 02:00:00,51.04,88659.0,Portugal,0.31,Bank Transfer,9.48,Furniture,Online,Not Returned,UPS,London,Medium,612.48,4
516325,SKU_1537,Wireless Mouse,46,2025-04-30 03:00:00,16.75,79875.0,Netherlands,0.2,Credit Card,20.53,Accessories,In-store,Not Returned,Royal Mail,Rome,Medium,770.5,4
929871,SKU_1877,Notebook,31,2025-04-30 04:00:00,49.48,90734.0,United Kingdom,0.47,Credit Card,27.64,Stationery,In-store,Not Returned,FedEx,Paris,High,1533.8799999999999,4
969771,SKU_1953,Wall Clock,33,2025-04-30 05:00:00,47.01,41585.0,Italy,0.15,paypall,28.63,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,1551.33,4
896613,SKU_1421,Wall Clock,1,2025-04-30 06:00:00,96.1,39906.0,Sweden,0.46,Credit Card,14.53,Accessories,Online,Not Returned,FedEx,London,High,96.1,4
460396,SKU_1048,Notebook,32,2025-04-30 07:00:00,87.79,34762.0,Belgium,0.08,paypall,8.21,Furniture,In-store,Not Returned,UPS,Rome,Low,2809.28,4
825606,SKU_1810,Wall Clock,33,2025-04-30 08:00:00,94.47,58149.0,United States,0.48,Bank Transfer,20.5,Electronics,Online,Not Returned,UPS,Rome,High,3117.5099999999998,4
862343,SKU_1442,Wall Clock,47,2025-04-30 09:00:00,20.26,67213.0,Germany,0.41,Credit Card,14.37,Electronics,Online,Not Returned,Royal Mail,London,Medium,952.22,4
390539,SKU_1210,White Mug,24,2025-04-30 10:00:00,10.77,89633.0,United Kingdom,0.21,paypall,26.31,Accessories,In-store,Not Returned,DHL,Paris,Medium,258.48,4
703324,SKU_1020,Desk Lamp,1,2025-04-30 11:00:00,11.73,95868.0,Australia,0.22,paypall,29.29,Electronics,Online,Not Returned,FedEx,Amsterdam,High,11.73,4
527425,SKU_1396,Wireless Mouse,35,2025-04-30 12:00:00,9.5,23401.0,Germany,0.32,paypall,17.19,Stationery,In-store,Not Returned,DHL,Paris,High,332.5,4
397302,SKU_1354,T-shirt,30,2025-04-30 13:00:00,43.56,10998.0,Netherlands,0.33,Bank Transfer,10.49,Electronics,In-store,Not Returned,UPS,Berlin,Medium,1306.8000000000002,4
166920,SKU_1386,Office Chair,22,2025-04-30 14:00:00,4.54,65782.0,Germany,0.04,Credit Card,28.73,Furniture,Online,Not Returned,DHL,Amsterdam,Medium,99.88,4
735728,SKU_1088,Wireless Mouse,12,2025-04-30 15:00:00,10.15,,Spain,0.23,Credit Card,22.0,Apparel,Online,Not Returned,Royal Mail,Berlin,Low,121.80000000000001,4
549790,SKU_1927,Notebook,34,2025-04-30 16:00:00,74.87,61995.0,Netherlands,0.07,paypall,21.24,Furniture,Online,Not Returned,FedEx,Amsterdam,Low,2545.58,4
613339,SKU_1788,Headphones,10,2025-04-30 17:00:00,17.71,40591.0,Spain,0.14,paypall,7.8,Furniture,In-store,Not Returned,FedEx,London,Low,177.10000000000002,4
640940,SKU_1525,Desk Lamp,27,2025-04-30 18:00:00,23.16,48293.0,Australia,0.47,Bank Transfer,10.31,Electronics,In-store,Returned,Royal Mail,London,Medium,625.32,4
710125,SKU_1478,Office Chair,4,2025-04-30 19:00:00,21.6,70630.0,France,0.35,Bank Transfer,14.07,Electronics,Online,Returned,FedEx,Berlin,Low,86.4,4
371860,SKU_1135,USB Cable,38,2025-04-30 20:00:00,61.56,74658.0,United States,0.16,paypall,8.66,Stationery,Online,Returned,UPS,Amsterdam,Low,2339.28,4
115568,SKU_1006,Desk Lamp,40,2025-04-30 21:00:00,9.16,86759.0,Netherlands,0.04,Bank Transfer,22.38,Electronics,In-store,Not Returned,Royal Mail,London,Low,366.4,4
300879,SKU_1739,USB Cable,14,2025-04-30 22:00:00,82.03,11605.0,Spain,0.31,paypall,28.48,Apparel,Online,Not Returned,DHL,Paris,Low,1148.42,4
935822,SKU_1098,Headphones,30,2025-04-30 23:00:00,56.25,19987.0,United Kingdom,0.24,Bank Transfer,27.6,Furniture,Online,Returned,FedEx,Paris,High,1687.5,4
179792,SKU_1466,Wireless Mouse,-2,2025-05-01 00:00:00,-1.26,,Italy,1.3167113860698003,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Low,2.52,5
